locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
300,Glen Burnie,o3,0.048,"{'utc': '2023-08-26T22:00:00+00:00', 'local': '2023-08-26T18:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.049,"{'utc': '2023-08-26T21:00:00+00:00', 'local': '2023-08-26T17:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.051,"{'utc': '2023-08-26T20:00:00+00:00', 'local': '2023-08-26T16:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.051,"{'utc': '2023-08-26T19:00:00+00:00', 'local': '2023-08-26T15:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.047,"{'utc': '2023-08-26T18:00:00+00:00', 'local': '2023-08-26T14:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.044,"{'utc': '2023-08-26T17:00:00+00:00', 'local': '2023-08-26T13:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.043,"{'utc': '2023-08-26T16:00:00+00:00', 'local': '2023-08-26T12:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.038,"{'utc': '2023-08-26T15:00:00+00:00', 'local': '2023-08-26T11:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.034,"{'utc': '2023-08-26T14:00:00+00:00', 'local': '2023-08-26T10:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.03,"{'utc': '2023-08-26T13:00:00+00:00', 'local': '2023-08-26T09:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.026,"{'utc': '2023-08-26T12:00:00+00:00', 'local': '2023-08-26T08:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.013,"{'utc': '2023-08-26T11:00:00+00:00', 'local': '2023-08-26T07:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.007,"{'utc': '2023-08-26T10:00:00+00:00', 'local': '2023-08-26T06:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.011,"{'utc': '2023-08-26T09:00:00+00:00', 'local': '2023-08-26T05:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.007,"{'utc': '2023-08-26T08:00:00+00:00', 'local': '2023-08-26T04:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.006,"{'utc': '2023-08-26T07:00:00+00:00', 'local': '2023-08-26T03:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.012,"{'utc': '2023-08-26T06:00:00+00:00', 'local': '2023-08-26T02:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.021,"{'utc': '2023-08-26T05:00:00+00:00', 'local': '2023-08-26T01:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.032,"{'utc': '2023-08-26T04:00:00+00:00', 'local': '2023-08-26T00:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.04,"{'utc': '2023-08-26T03:00:00+00:00', 'local': '2023-08-25T23:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.052,"{'utc': '2023-08-26T02:00:00+00:00', 'local': '2023-08-25T22:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.047,"{'utc': '2023-08-26T01:00:00+00:00', 'local': '2023-08-25T21:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.043,"{'utc': '2023-08-26T00:00:00+00:00', 'local': '2023-08-25T20:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.049,"{'utc': '2023-08-25T23:00:00+00:00', 'local': '2023-08-25T19:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.055,"{'utc': '2023-08-25T22:00:00+00:00', 'local': '2023-08-25T18:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.058,"{'utc': '2023-08-25T21:00:00+00:00', 'local': '2023-08-25T17:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.066,"{'utc': '2023-08-25T20:00:00+00:00', 'local': '2023-08-25T16:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.072,"{'utc': '2023-08-25T19:00:00+00:00', 'local': '2023-08-25T15:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.066,"{'utc': '2023-08-25T18:00:00+00:00', 'local': '2023-08-25T14:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.061,"{'utc': '2023-08-25T17:00:00+00:00', 'local': '2023-08-25T13:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.053,"{'utc': '2023-08-25T16:00:00+00:00', 'local': '2023-08-25T12:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.041,"{'utc': '2023-08-25T15:00:00+00:00', 'local': '2023-08-25T11:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-25T14:00:00+00:00', 'local': '2023-08-25T10:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.019,"{'utc': '2023-08-25T13:00:00+00:00', 'local': '2023-08-25T09:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.015,"{'utc': '2023-08-25T12:00:00+00:00', 'local': '2023-08-25T08:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.016,"{'utc': '2023-08-25T11:00:00+00:00', 'local': '2023-08-25T07:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.015,"{'utc': '2023-08-25T10:00:00+00:00', 'local': '2023-08-25T06:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.018,"{'utc': '2023-08-25T09:00:00+00:00', 'local': '2023-08-25T05:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.02,"{'utc': '2023-08-25T08:00:00+00:00', 'local': '2023-08-25T04:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.022,"{'utc': '2023-08-25T07:00:00+00:00', 'local': '2023-08-25T03:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-25T06:00:00+00:00', 'local': '2023-08-25T02:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-25T05:00:00+00:00', 'local': '2023-08-25T01:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.026,"{'utc': '2023-08-25T04:00:00+00:00', 'local': '2023-08-25T00:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.025,"{'utc': '2023-08-25T03:00:00+00:00', 'local': '2023-08-24T23:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-25T02:00:00+00:00', 'local': '2023-08-24T22:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.025,"{'utc': '2023-08-25T01:00:00+00:00', 'local': '2023-08-24T21:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.026,"{'utc': '2023-08-25T00:00:00+00:00', 'local': '2023-08-24T20:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.034,"{'utc': '2023-08-24T23:00:00+00:00', 'local': '2023-08-24T19:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.041,"{'utc': '2023-08-24T22:00:00+00:00', 'local': '2023-08-24T18:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.039,"{'utc': '2023-08-24T21:00:00+00:00', 'local': '2023-08-24T17:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.04,"{'utc': '2023-08-24T20:00:00+00:00', 'local': '2023-08-24T16:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.042,"{'utc': '2023-08-24T19:00:00+00:00', 'local': '2023-08-24T15:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.04,"{'utc': '2023-08-24T18:00:00+00:00', 'local': '2023-08-24T14:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.037,"{'utc': '2023-08-24T17:00:00+00:00', 'local': '2023-08-24T13:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.032,"{'utc': '2023-08-24T16:00:00+00:00', 'local': '2023-08-24T12:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.033,"{'utc': '2023-08-24T15:00:00+00:00', 'local': '2023-08-24T11:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.029,"{'utc': '2023-08-24T14:00:00+00:00', 'local': '2023-08-24T10:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-24T13:00:00+00:00', 'local': '2023-08-24T09:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.022,"{'utc': '2023-08-24T12:00:00+00:00', 'local': '2023-08-24T08:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.021,"{'utc': '2023-08-24T11:00:00+00:00', 'local': '2023-08-24T07:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-24T10:00:00+00:00', 'local': '2023-08-24T06:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.027,"{'utc': '2023-08-24T09:00:00+00:00', 'local': '2023-08-24T05:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.029,"{'utc': '2023-08-24T08:00:00+00:00', 'local': '2023-08-24T04:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.03,"{'utc': '2023-08-24T07:00:00+00:00', 'local': '2023-08-24T03:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.031,"{'utc': '2023-08-24T06:00:00+00:00', 'local': '2023-08-24T02:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.033,"{'utc': '2023-08-24T05:00:00+00:00', 'local': '2023-08-24T01:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.032,"{'utc': '2023-08-24T04:00:00+00:00', 'local': '2023-08-24T00:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-24T03:00:00+00:00', 'local': '2023-08-23T23:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.029,"{'utc': '2023-08-24T02:00:00+00:00', 'local': '2023-08-23T22:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.03,"{'utc': '2023-08-24T01:00:00+00:00', 'local': '2023-08-23T21:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.032,"{'utc': '2023-08-24T00:00:00+00:00', 'local': '2023-08-23T20:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.038,"{'utc': '2023-08-23T23:00:00+00:00', 'local': '2023-08-23T19:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.045,"{'utc': '2023-08-23T22:00:00+00:00', 'local': '2023-08-23T18:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.049,"{'utc': '2023-08-23T21:00:00+00:00', 'local': '2023-08-23T17:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.051,"{'utc': '2023-08-23T20:00:00+00:00', 'local': '2023-08-23T16:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.052,"{'utc': '2023-08-23T19:00:00+00:00', 'local': '2023-08-23T15:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.052,"{'utc': '2023-08-23T18:00:00+00:00', 'local': '2023-08-23T14:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.048,"{'utc': '2023-08-23T17:00:00+00:00', 'local': '2023-08-23T13:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.047,"{'utc': '2023-08-23T16:00:00+00:00', 'local': '2023-08-23T12:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.042,"{'utc': '2023-08-23T15:00:00+00:00', 'local': '2023-08-23T11:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.029,"{'utc': '2023-08-23T14:00:00+00:00', 'local': '2023-08-23T10:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.023,"{'utc': '2023-08-23T13:00:00+00:00', 'local': '2023-08-23T09:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.01,"{'utc': '2023-08-23T12:00:00+00:00', 'local': '2023-08-23T08:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.002,"{'utc': '2023-08-23T11:00:00+00:00', 'local': '2023-08-23T07:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.0,"{'utc': '2023-08-23T10:00:00+00:00', 'local': '2023-08-23T06:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.0,"{'utc': '2023-08-23T09:00:00+00:00', 'local': '2023-08-23T05:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.001,"{'utc': '2023-08-23T08:00:00+00:00', 'local': '2023-08-23T04:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.003,"{'utc': '2023-08-23T07:00:00+00:00', 'local': '2023-08-23T03:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.01,"{'utc': '2023-08-23T06:00:00+00:00', 'local': '2023-08-23T02:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.016,"{'utc': '2023-08-23T05:00:00+00:00', 'local': '2023-08-23T01:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-23T04:00:00+00:00', 'local': '2023-08-23T00:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.026,"{'utc': '2023-08-23T03:00:00+00:00', 'local': '2023-08-22T23:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.024,"{'utc': '2023-08-23T02:00:00+00:00', 'local': '2023-08-22T22:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.032,"{'utc': '2023-08-23T01:00:00+00:00', 'local': '2023-08-22T21:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.044,"{'utc': '2023-08-23T00:00:00+00:00', 'local': '2023-08-22T20:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.049,"{'utc': '2023-08-22T23:00:00+00:00', 'local': '2023-08-22T19:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.051,"{'utc': '2023-08-22T22:00:00+00:00', 'local': '2023-08-22T18:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
300,Glen Burnie,o3,0.05,"{'utc': '2023-08-22T21:00:00+00:00', 'local': '2023-08-22T17:00:00-04:00'}",ppm,"{'latitude': 39.1694, 'longitude': -76.6281}",US,,False,,Governmental Organization,reference grade
